CODIGO_CLIENTE;FECHA_CONTACTO;CANAL;COD_CANAL;COD_SERVICIO;sexo;Fecha de nacimiento;segmento;producto1;producto2;producto3
121;24/11/2019;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/01/2020;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/10/2019;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;17/04/2020;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;28/11/2019;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/03/2019;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/08/2019;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/04/2020;OFICINAS;1;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;11/09/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/09/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/07/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;9/03/2020;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/11/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;11/08/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/11/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/03/2020;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;16/05/2020;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;27/10/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;16/05/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;20/07/2019;OFICINAS;1;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;26/06/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;25/01/2020;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;11/08/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/04/2020;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;7/02/2020;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;29/04/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/07/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/06/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/06/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;21/10/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/07/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/03/2019;OFICINAS;1;40;f;10/10/1998;Alto Patrimonio;si;no;si
121;2/09/2019;OFICINAS;1;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/03/2019;OFICINAS;1;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/08/2019;OFICINAS;1;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;11/04/2019;OFICINAS;1;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/04/2020;OFICINAS;1;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/06/2019;OFICINAS;1;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/04/2019;OFICINAS;1;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/04/2020;OFICINAS;1;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;21/07/2019;OFICINAS;1;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/06/2019;OFICINAS;1;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/04/2020;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;29/11/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/03/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;20/02/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;29/07/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;7/02/2020;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;8/02/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;11/05/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;21/05/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/05/2020;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;28/11/2019;OFICINAS;1;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/07/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/05/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;9/02/2020;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/06/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;25/05/2020;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/05/2020;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;7/07/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/04/2020;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/02/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;7/04/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;21/12/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/04/2019;KIOSKOS;3;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/09/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/05/2020;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;21/07/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/09/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/03/2020;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;8/07/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/01/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/08/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/09/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/12/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;9/11/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;28/03/2019;KIOSKOS;3;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;13/12/2019;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;27/06/2020;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/11/2019;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/04/2020;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/06/2019;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/01/2019;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/09/2019;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;2/06/2020;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/03/2019;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/04/2020;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/06/2019;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/05/2020;KIOSKOS;3;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;17/11/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;17/02/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;25/08/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;2/02/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/06/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/04/2020;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/03/2020;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/08/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/10/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/04/2020;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/05/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;5/01/2019;KIOSKOS;3;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;13/11/2019;KIOSKOS;3;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/10/2019;KIOSKOS;3;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;29/04/2019;KIOSKOS;3;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/06/2019;KIOSKOS;3;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/04/2019;KIOSKOS;3;45;f;10/10/1998;Alto Patrimonio;si;no;si
121;28/06/2019;KIOSKOS;3;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/08/2019;KIOSKOS;3;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;28/01/2020;KIOSKOS;3;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/02/2019;KIOSKOS;3;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/11/2019;KIOSKOS;3;50;f;10/10/1998;Alto Patrimonio;si;no;si
121;16/12/2019;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/06/2020;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;17/03/2019;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;6/03/2020;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/08/2019;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/06/2020;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/05/2020;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;5/07/2019;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;9/04/2019;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;20/04/2019;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;20/06/2020;KIOSKOS;3;65;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/11/2019;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/09/2019;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;5/05/2020;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;26/02/2019;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;31/07/2019;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/04/2019;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/02/2020;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;28/06/2020;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;17/11/2019;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;8/02/2020;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/10/2019;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;6/04/2020;INTERNET;9;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/04/2020;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;8/10/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;31/01/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;26/04/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/05/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/07/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/10/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/05/2020;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;20/06/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/01/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;26/02/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;6/12/2019;INTERNET;9;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/04/2020;INTERNET;9;15;f;10/10/1998;Alto Patrimonio;si;no;si
121;5/10/2019;INTERNET;9;15;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/03/2020;INTERNET;9;15;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/04/2019;INTERNET;9;15;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/04/2020;INTERNET;9;15;f;10/10/1998;Alto Patrimonio;si;no;si
121;9/10/2019;INTERNET;9;15;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/06/2020;INTERNET;9;15;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/05/2019;INTERNET;9;20;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/04/2020;INTERNET;9;20;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/04/2019;INTERNET;9;20;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/08/2019;INTERNET;9;20;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/02/2019;INTERNET;9;20;f;10/10/1998;Alto Patrimonio;si;no;si
121;26/04/2020;INTERNET;9;20;f;10/10/1998;Alto Patrimonio;si;no;si
121;12/02/2020;INTERNET;9;20;f;10/10/1998;Alto Patrimonio;si;no;si
121;5/06/2019;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;29/06/2020;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;9/04/2019;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/06/2020;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/05/2020;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;25/05/2020;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;25/04/2020;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/05/2019;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;13/04/2020;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;20/11/2019;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/05/2019;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;11/03/2019;INTERNET;9;25;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/03/2020;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;8/03/2020;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/06/2020;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;26/05/2019;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/10/2019;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/10/2019;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;29/03/2020;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/07/2019;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;9/08/2019;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/04/2020;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;18/07/2019;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;22/08/2019;INTERNET;9;30;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/08/2019;INTERNET;9;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;3/06/2019;INTERNET;9;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/02/2019;INTERNET;9;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;28/09/2019;INTERNET;9;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/03/2020;INTERNET;9;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/03/2019;INTERNET;9;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;26/05/2019;INTERNET;9;35;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/07/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;5/09/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;13/01/2020;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/02/2020;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/11/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;8/11/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/03/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/06/2020;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/09/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;4/02/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;10/05/2019;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;1/04/2020;OFICINA VIRTUAL;11;5;f;10/10/1998;Alto Patrimonio;si;no;si
121;14/10/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;25/09/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;5/12/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;30/07/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;24/02/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;21/07/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;19/08/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;23/05/2020;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;16/01/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;15/07/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;2/02/2020;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
121;17/01/2019;OFICINA VIRTUAL;11;10;f;10/10/1998;Alto Patrimonio;si;no;si
1;4/05/2020;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;9/12/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;9/01/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;12/06/2020;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;9/08/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;9/07/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;15/04/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;4/08/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;19/10/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;26/11/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;4/07/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;23/02/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;23/07/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;9/01/2020;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;27/01/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;25/06/2020;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;1/02/2020;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;24/02/2020;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;16/09/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;28/05/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;14/02/2019;OFICINA VIRTUAL;11;5;m;8/01/1974;rentas masivas;si;si;no
1;11/10/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;22/06/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;23/03/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;12/12/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;12/05/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;5/01/2020;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;28/11/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;26/01/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;17/08/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;5/02/2020;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;21/01/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;3/12/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;15/09/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;28/04/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;1/08/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;8/10/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;18/11/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;28/07/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;26/02/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;21/06/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;23/01/2019;OFICINA VIRTUAL;11;10;m;8/01/1974;rentas masivas;si;si;no
1;20/06/2020;OFICINA VIRTUAL;11;15;m;8/01/1974;rentas masivas;si;si;no
1;8/01/2019;OFICINA VIRTUAL;11;20;m;8/01/1974;rentas masivas;si;si;no
1;7/12/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;28/06/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;23/01/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;19/06/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;7/05/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;17/05/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;12/06/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;28/06/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;25/08/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;21/10/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;26/12/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;20/02/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;10/01/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;21/02/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;8/10/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;17/06/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;16/05/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;25/05/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;25/06/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;8/02/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;28/01/2019;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;16/03/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;5/06/2020;OFICINAS;1;5;m;8/01/1974;rentas masivas;si;si;no
1;2/05/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;6/06/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;9/06/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;14/02/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;17/04/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;18/04/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;16/06/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;23/04/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;8/11/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;25/09/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;21/10/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;23/01/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;7/03/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;4/05/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;12/06/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;26/05/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;24/01/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;23/03/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;28/04/2020;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;6/11/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;6/10/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;17/11/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;2/02/2019;OFICINAS;1;10;m;8/01/1974;rentas masivas;si;si;no
1;3/01/2020;OFICINAS;1;15;m;8/01/1974;rentas masivas;si;si;no
